mkt_email,next_mnth_pv,age,tenure,ammount_spent,vehicle,food,beverage,art,baby,personal_care,toys,clothing,decor,cell_phones,construction,home_appliances,electronics,sports,tools,games,industry,pc,jewel,books,music_books_movies,health
0,6.14,28.0,0.0,65.19,0,3,2,0,0,2,0,3,0,4,1,1,1,1,1,1,3,1,2,1,1,2
0,202.33,59.0,1.0,142.02,0,2,0,2,1,1,0,4,1,4,0,0,2,0,0,4,0,2,0,1,2,1
0,48.89,45.0,1.0,72.38,1,0,3,1,1,2,1,2,2,1,0,0,4,2,2,0,1,2,1,0,1,2
0,47.4,41.0,1.0,17.74,0,4,1,0,1,3,1,1,1,2,3,1,2,0,2,0,3,1,1,2,0,3
1,1661.19,41.0,0.0,21.5,0,1,2,1,2,2,1,5,1,1,2,1,2,1,0,1,1,4,1,3,1,1
1,1200.22,64.0,0.0,14.09,0,0,0,1,0,0,1,1,0,4,1,1,2,0,0,3,1,2,2,1,2,2
1,1827.71,38.0,0.0,149.46,0,1,0,1,0,3,2,1,0,4,1,0,1,1,1,2,1,2,2,0,0,2
1,1685.63,43.0,0.0,119.11,0,0,0,1,1,0,0,1,1,5,0,0,1,0,1,3,3,1,2,2,1,2
1,1179.76,25.0,1.0,8.02,0,0,2,1,1,0,0,1,0,4,1,2,3,0,0,3,0,2,1,2,1,0
0,112.47,31.0,0.0,191.37,0,1,0,0,1,1,0,4,0,0,3,1,2,0,1,1,1,2,1,1,1,0
0,13.57,47.0,0.0,54.01,0,2,0,0,1,0,1,1,0,5,2,3,3,1,0,1,1,2,2,0,2,3
1,1024.16,21.0,1.0,43.14,0,0,1,3,0,1,0,2,0,1,2,1,2,1,0,0,1,2,0,0,2,3
0,32.97,22.0,0.0,12.61,0,1,2,1,2,0,0,6,3,3,1,0,5,1,0,1,2,1,1,2,1,2
0,3.38,36.0,0.0,16.28,0,3,0,1,2,1,3,2,2,1,0,1,1,0,1,0,0,3,1,0,0,1
1,1260.49,28.0,0.0,200.61,0,0,0,1,2,1,1,0,2,3,0,0,2,1,1,1,2,2,0,1,1,0
1,1568.05,39.0,0.0,137.69,0,0,1,2,3,1,1,1,1,2,0,0,1,0,3,4,0,5,1,0,1,1
0,7.66,27.0,0.0,38.73,0,1,0,2,0,0,3,1,1,1,2,0,0,3,0,0,2,3,0,1,1,4
1,1942.57,42.0,1.0,26.06,0,1,1,2,1,1,1,2,0,7,1,1,2,3,0,1,0,6,3,1,1,2
0,75.72,49.0,0.0,2.67,0,1,2,1,0,1,2,3,1,2,1,1,1,0,4,8,2,3,1,2,2,0
1,1223.92,21.0,0.0,141.32,1,0,0,2,1,0,4,2,1,2,0,0,1,0,0,2,0,3,2,0,3,1
0,17.82,21.0,0.0,353.93,0,1,0,0,2,1,0,2,1,4,0,1,2,2,2,0,2,0,2,2,1,3
1,1533.76,23.0,1.0,56.68,0,1,2,2,1,0,1,2,0,5,2,0,3,0,1,3,1,2,0,0,0,2
0,2.95,41.0,0.0,6.12,0,1,0,0,0,0,0,3,4,2,3,1,1,0,1,1,0,2,0,1,0,0
1,1517.01,36.0,2.0,52.83,0,1,0,2,3,0,2,2,0,3,1,1,3,0,1,2,0,1,0,0,0,5
1,1727.67,49.0,1.0,333.88,0,0,2,1,2,3,4,2,0,3,0,1,2,1,0,0,1,1,2,1,1,3
1,1286.69,41.0,0.0,84.3,0,0,0,1,1,1,1,1,0,2,0,0,1,1,2,3,0,1,2,0,0,3
1,1831.16,46.0,1.0,63.16,0,2,3,1,0,1,1,5,3,2,0,0,4,3,0,1,1,1,2,2,0,2
0,71.32,38.0,1.0,29.66,0,1,1,2,1,1,1,3,2,2,0,1,2,0,0,2,0,3,0,0,2,2
0,112.89,49.0,1.0,279.65,0,1,3,2,1,0,1,3,0,4,1,1,0,3,0,2,1,1,2,1,1,2
0,296.45,32.0,0.0,173.78,0,0,0,2,0,0,2,1,0,4,0,1,4,2,1,2,1,2,1,1,1,1
0,77.1,33.0,0.0,132.56,1,0,0,0,1,2,0,0,1,2,0,1,0,2,0,1,1,5,1,2,0,1
0,5.2,40.0,0.0,48.49,0,0,1,0,0,0,0,3,1,3,2,2,4,0,4,2,1,1,1,1,0,2
1,1324.59,33.0,0.0,306.69,0,1,0,1,1,0,1,2,1,3,1,0,6,1,1,2,0,2,0,2,1,1
1,1720.37,30.0,0.0,0.92,0,0,2,1,2,1,1,2,1,4,0,0,3,0,1,2,3,1,2,4,3,1
1,1873.49,26.0,0.0,226.09,0,1,1,2,3,0,0,1,1,6,1,1,4,1,1,1,1,2,1,2,2,3
1,1611.31,40.0,1.0,196.65,0,1,2,2,2,0,1,2,2,4,2,0,1,2,1,1,1,5,0,3,0,1
0,78.0,51.0,0.0,26.43,0,1,2,0,0,0,1,1,0,3,2,0,4,1,0,0,3,2,2,1,0,1
1,1542.16,40.0,1.0,235.56,0,1,2,0,0,1,2,0,0,7,0,2,3,1,0,1,1,1,0,0,0,3
1,1787.45,40.0,1.0,12.8,0,0,0,2,0,1,0,0,2,4,1,2,2,0,0,5,2,2,4,1,1,2
0,51.64,32.0,1.0,60.74,0,1,2,1,0,2,0,2,0,4,1,1,3,1,1,1,1,1,0,0,1,5
0,205.37,44.0,1.0,180.81,1,0,1,0,0,1,1,3,1,2,3,0,3,2,0,1,0,2,0,1,3,1
1,2122.73,60.0,0.0,283.27,0,0,1,0,3,1,2,1,1,7,2,2,2,0,1,3,2,2,1,1,1,2
1,1744.27,44.0,1.0,435.13,0,1,1,1,0,2,1,1,2,3,3,1,1,1,0,1,0,2,1,0,1,2
1,2358.67,69.0,1.0,21.25,1,3,2,1,1,1,0,1,1,6,1,0,3,1,1,5,3,5,1,1,2,4
0,92.18,84.0,0.0,34.43,0,1,2,2,1,0,4,0,0,3,1,3,1,0,2,5,2,2,1,0,3,2
0,100.6,57.0,0.0,7.8,0,0,0,1,3,2,1,1,0,4,0,0,2,0,1,4,2,5,0,1,1,5
0,35.82,32.0,0.0,28.02,1,2,0,1,0,0,0,0,1,4,1,0,4,1,1,4,0,0,1,1,2,2
1,1962.07,19.0,1.0,1.86,0,2,0,0,1,3,3,3,3,3,1,1,0,0,2,0,3,4,0,1,0,3
1,1240.69,34.0,1.0,50.69,0,1,1,1,1,1,0,2,3,2,3,0,1,1,0,0,1,0,1,2,0,1
1,1518.85,38.0,1.0,8.35,0,1,0,2,2,1,0,3,2,3,2,0,4,0,0,1,1,4,0,2,0,2
0,119.63,49.0,0.0,38.05,0,1,2,0,0,0,2,6,1,4,1,3,2,3,0,5,0,3,0,1,1,0
1,825.65,29.0,1.0,88.79,0,0,2,0,1,0,1,0,2,2,1,1,1,0,0,0,0,3,0,0,1,3
1,849.32,30.0,0.0,528.17,0,0,2,1,0,0,1,2,0,1,0,0,1,2,0,1,1,0,0,1,0,1
0,1.97,48.0,1.0,14.7,0,0,4,2,0,2,4,3,0,5,0,2,1,0,1,3,0,0,2,1,1,2
0,268.42,47.0,4.0,233.47,0,1,1,0,0,0,0,4,0,4,3,1,1,0,1,4,1,1,0,0,0,3
0,138.05,36.0,1.0,18.43,0,1,1,1,1,1,0,0,1,7,2,0,2,1,1,3,0,1,2,4,1,0
1,1754.98,32.0,0.0,84.36,0,1,3,0,2,0,2,2,0,2,0,2,3,2,0,2,3,1,0,1,2,2
1,2052.32,31.0,2.0,100.18,0,1,0,0,1,2,0,1,1,6,0,1,3,1,1,2,2,2,0,1,2,3
0,52.43,23.0,0.0,186.3,0,0,0,0,1,3,0,1,0,1,2,1,2,0,3,2,0,0,0,0,0,1
1,1441.59,37.0,1.0,28.21,0,0,1,2,1,0,1,0,0,5,1,1,1,2,0,4,0,0,1,0,1,2
1,2086.84,42.0,1.0,195.52,0,3,1,0,0,2,2,6,2,3,1,2,4,0,1,2,0,3,0,1,0,1
0,89.16,41.0,1.0,6.33,0,0,1,0,1,0,0,0,1,3,2,2,1,0,1,3,1,1,0,1,0,2
1,1073.32,37.0,1.0,79.22,0,0,0,0,0,0,1,0,1,2,0,1,4,0,2,1,3,1,0,2,2,2
1,1241.57,27.0,1.0,49.58,0,1,0,1,2,0,1,4,2,2,0,2,3,0,0,0,0,2,2,0,1,0
1,1742.55,45.0,0.0,14.17,0,1,0,1,0,1,0,2,0,3,0,2,4,2,0,5,1,3,1,2,1,2
1,1892.85,32.0,0.0,442.39,0,2,1,2,3,0,0,0,2,3,1,0,2,1,4,1,2,2,2,0,1,3
1,1730.74,54.0,1.0,84.82,0,0,1,1,0,0,1,5,0,2,1,3,2,1,2,2,1,4,2,1,0,3
0,45.93,35.0,2.0,84.05,0,0,4,0,0,1,1,2,0,4,1,0,1,0,1,2,1,2,2,1,1,3
0,42.04,49.0,1.0,54.54,0,0,0,2,1,0,0,0,1,4,2,3,2,2,1,1,4,0,2,1,0,3
0,112.61,27.0,1.0,420.98,0,0,0,0,4,2,2,2,1,8,3,2,1,1,1,0,0,0,2,2,0,0
1,1441.57,33.0,0.0,134.15,0,0,0,1,3,1,0,2,1,3,1,0,1,1,1,4,0,3,1,0,0,0
1,2437.66,42.0,1.0,4.53,0,1,3,0,3,5,3,6,1,2,1,1,5,2,0,2,0,1,3,0,1,2
0,27.74,29.0,0.0,186.21,0,0,2,1,1,0,0,1,2,3,4,0,2,0,1,4,2,4,1,1,0,3
0,17.91,24.0,0.0,1.07,0,0,0,0,0,0,3,0,3,3,0,2,1,0,1,0,2,2,0,1,0,1
1,1266.3,32.0,1.0,28.46,0,2,2,0,0,1,1,2,1,3,0,1,7,1,0,0,0,2,2,0,1,1
1,1776.86,48.0,0.0,5.91,0,0,0,1,1,1,3,0,2,5,0,2,1,2,1,1,1,1,1,2,2,2
0,107.52,34.0,0.0,203.74,0,0,0,3,1,1,0,1,2,2,1,2,2,1,0,3,4,0,0,0,0,2
0,51.42,22.0,0.0,97.84,1,0,1,1,1,2,2,1,0,0,1,1,3,1,2,1,1,1,0,1,1,2
1,1491.3,34.0,2.0,80.05,0,1,1,0,4,3,1,3,1,2,2,0,5,0,0,1,0,2,1,1,3,0
1,1598.45,55.0,0.0,15.94,0,0,1,0,2,1,1,3,0,4,2,1,0,0,2,2,1,0,1,0,2,1
0,135.83,29.0,0.0,131.01,0,0,1,0,0,1,0,4,3,4,1,1,3,0,2,0,0,2,1,0,0,4
1,1514.31,36.0,0.0,252.03,0,0,0,1,2,0,0,1,1,4,1,1,2,1,0,1,1,1,1,0,1,5
0,85.51,30.0,0.0,84.33,0,1,0,2,0,2,2,2,1,2,0,0,3,1,1,3,1,2,2,1,0,1
1,2257.15,28.0,0.0,20.43,0,1,0,3,1,1,0,2,0,8,0,1,0,2,1,2,3,1,1,2,2,3
1,1207.37,33.0,0.0,16.09,0,2,0,1,1,0,1,0,1,1,0,3,1,1,3,0,0,5,2,1,2,1
0,100.76,72.0,0.0,90.88,0,0,1,1,0,1,1,0,0,3,0,0,1,1,1,6,1,3,1,1,1,1
0,28.18,35.0,0.0,116.54,1,4,2,0,0,0,0,2,1,4,0,2,2,1,1,1,0,3,0,3,3,3
1,1641.05,47.0,1.0,37.59,0,1,0,0,1,0,2,2,4,2,2,0,0,1,0,2,1,3,2,1,1,2
0,102.94,29.0,0.0,236.66,0,0,0,1,0,0,1,5,0,4,0,1,3,0,1,1,1,0,1,0,2,2
0,22.89,41.0,0.0,107.19,0,0,0,1,1,2,2,2,2,1,3,2,2,1,1,4,0,4,0,2,1,4
0,13.11,24.0,0.0,16.09,0,0,1,1,0,2,2,1,1,2,2,1,2,2,2,1,1,1,1,1,0,1
1,1402.01,60.0,1.0,31.56,0,1,6,0,2,0,1,2,2,4,0,0,1,0,0,0,0,1,0,1,0,6
0,40.68,42.0,0.0,186.47,0,1,2,2,6,1,0,2,1,5,0,1,2,1,2,0,1,3,1,0,2,4
0,11.18,31.0,1.0,98.9,0,0,2,0,0,1,2,1,0,1,0,0,1,1,1,3,0,1,2,1,1,4
0,110.63,61.0,0.0,110.21,0,1,1,2,0,2,1,1,1,3,2,0,4,1,0,1,2,3,1,1,1,3
0,20.68,27.0,0.0,72.64,0,2,0,1,0,1,0,5,0,3,2,1,3,0,0,1,1,2,0,0,0,5
0,36.53,23.0,0.0,4.8,1,1,1,0,2,3,1,1,0,4,1,3,1,0,1,1,2,4,2,0,3,2
1,1607.15,29.0,1.0,510.02,0,2,0,2,1,1,3,3,0,2,1,0,1,1,2,0,3,2,3,2,3,0
0,113.49,52.0,0.0,135.3,0,0,0,0,0,0,2,2,0,3,1,2,2,1,0,1,0,6,2,2,1,1
0,4.17,36.0,0.0,16.1,1,1,0,1,1,3,2,3,1,1,0,0,5,3,0,3,2,2,0,0,0,4
1,1756.06,33.0,0.0,56.55,0,1,0,1,4,2,1,1,1,3,1,2,1,2,0,1,2,1,1,0,1,0
1,1434.4,21.0,0.0,19.7,0,0,2,0,0,2,1,1,0,1,1,4,3,2,1,2,0,3,2,0,0,0
0,4.88,29.0,1.0,38.62,0,0,0,1,1,1,0,1,1,2,1,1,1,4,2,2,0,1,1,1,2,3
0,38.33,40.0,0.0,105.1,0,0,1,0,0,1,1,3,1,3,4,1,1,1,1,2,0,1,0,1,2,1
0,22.7,31.0,0.0,54.85,0,2,5,0,1,0,0,2,1,5,0,1,1,0,2,5,1,3,0,0,3,1
0,109.51,24.0,2.0,151.14,0,0,3,1,0,0,2,4,0,1,1,2,3,0,1,2,2,2,1,0,1,3
1,1866.89,22.0,1.0,7.04,0,1,1,2,1,1,0,5,1,1,2,0,5,1,1,4,2,3,1,1,0,2
1,1893.46,49.0,0.0,67.91,1,0,1,1,1,0,0,2,1,3,1,1,3,2,1,7,0,1,2,2,2,1
1,1665.98,34.0,1.0,186.31,0,1,3,1,1,0,1,1,1,6,1,2,5,0,1,2,0,1,1,0,2,1
0,644.46,26.0,1.0,112.37,0,2,0,4,0,2,0,6,1,1,1,0,1,1,1,3,0,2,1,1,0,0
0,3.22,48.0,0.0,187.99,0,0,2,1,2,2,1,5,0,1,0,4,2,3,2,3,1,2,2,0,0,0
0,73.15,54.0,0.0,151.1,0,0,0,1,1,1,1,2,0,0,1,1,1,0,2,6,1,2,1,2,0,0
1,1809.43,38.0,1.0,86.58,1,2,1,0,1,0,1,1,0,3,2,1,4,0,2,3,1,1,2,0,2,5
0,25.9,23.0,1.0,25.74,0,0,2,2,1,0,0,3,1,1,2,0,2,0,2,4,0,2,0,2,1,7
0,88.54,30.0,1.0,103.56,0,0,2,3,1,2,0,0,1,5,0,2,2,1,0,2,1,3,1,1,0,2
1,2169.36,29.0,1.0,44.81,0,0,2,0,4,2,1,3,0,2,2,1,3,2,0,6,1,4,1,1,2,0
1,1478.31,36.0,0.0,8.76,0,0,0,0,1,2,0,2,2,1,0,0,2,1,2,3,0,0,2,1,0,4
0,63.56,50.0,0.0,98.71,0,1,1,2,1,0,2,3,0,0,1,0,1,0,3,4,0,5,1,1,2,2
1,1598.67,50.0,0.0,54.81,0,0,0,0,0,1,0,6,0,5,1,1,1,2,0,1,1,3,1,0,0,1
0,97.37,34.0,0.0,135.3,1,0,1,1,0,2,0,2,3,1,1,0,0,0,0,1,1,3,1,0,2,1
0,24.37,35.0,0.0,367.97,0,2,0,4,1,1,0,0,2,5,2,1,2,3,2,4,1,0,0,1,2,1
1,1612.22,28.0,0.0,83.77,0,1,1,1,2,0,2,0,1,6,1,1,4,0,1,1,3,1,1,3,1,0
0,132.5,32.0,2.0,303.48,0,3,1,0,2,3,1,0,0,3,0,2,1,0,1,1,0,2,4,1,1,1
0,70.83,29.0,0.0,83.51,0,0,3,0,0,2,2,5,2,4,1,0,5,0,0,2,1,0,2,1,0,3
0,204.76,65.0,0.0,196.66,0,1,0,1,0,0,0,0,0,4,2,0,2,1,1,3,2,1,1,1,1,2
0,28.4,31.0,1.0,14.45,0,1,2,0,1,1,0,3,1,3,0,1,2,0,0,4,0,0,1,1,0,3
1,1559.0,31.0,1.0,11.97,0,1,1,2,1,1,0,2,3,1,0,0,2,0,2,4,1,3,1,0,0,3
1,1620.72,59.0,0.0,134.12,0,1,0,0,0,3,1,1,0,5,0,1,0,1,0,3,0,0,0,0,4,2
0,32.79,37.0,0.0,83.04,0,3,1,1,0,3,0,2,1,2,1,2,2,1,4,0,0,0,0,2,2,2
1,2206.78,24.0,1.0,20.79,0,0,2,0,1,0,1,2,1,5,2,5,0,2,2,3,0,5,1,1,2,2
1,1328.51,52.0,0.0,43.44,1,0,1,0,1,3,1,0,1,3,2,0,3,0,2,1,0,3,1,0,0,1
0,175.5,41.0,1.0,140.54,0,2,0,0,0,0,0,2,2,3,2,0,2,1,2,1,1,2,0,1,1,2
1,1479.7,43.0,0.0,96.2,1,1,1,1,0,1,0,1,0,1,3,2,0,2,0,3,1,0,0,2,0,3
0,140.64,51.0,1.0,115.89,0,0,2,2,0,1,1,1,1,5,1,2,0,0,0,2,0,2,3,0,2,2
1,1802.74,42.0,0.0,3.82,0,2,1,0,0,1,0,5,2,2,1,0,7,0,2,3,1,1,1,0,2,3
1,2540.78,45.0,0.0,299.75,0,0,2,0,2,4,0,2,1,4,2,2,1,2,3,2,1,2,1,2,3,1
1,1520.32,41.0,0.0,307.28,0,1,0,2,1,2,1,4,1,3,1,0,1,0,0,1,0,3,0,1,3,2
1,1579.17,38.0,0.0,75.09,0,0,0,1,1,0,0,1,3,6,2,1,3,0,0,2,1,3,2,0,0,2
0,3.23,42.0,0.0,157.6,0,0,0,1,2,0,0,1,1,3,1,1,2,1,2,4,1,1,1,0,1,0
0,266.51,31.0,0.0,141.74,1,3,1,1,1,2,0,1,1,3,1,1,0,0,1,2,3,4,0,1,1,3
1,1359.87,44.0,1.0,53.85,1,1,2,1,0,1,1,1,0,1,1,1,1,1,2,1,0,1,0,1,1,4
0,21.41,24.0,0.0,180.72,0,2,0,2,1,1,1,3,1,4,1,1,2,0,2,4,1,1,2,2,0,1
0,34.12,76.0,1.0,155.34,0,2,1,3,2,1,5,2,0,3,0,1,3,3,0,1,1,5,2,3,0,2
0,2.03,21.0,1.0,28.97,0,1,0,0,3,0,4,1,1,3,1,2,2,0,0,3,0,1,0,1,1,2
0,34.31,26.0,0.0,175.45,0,2,1,1,0,1,0,1,0,1,2,1,3,1,1,3,1,3,1,2,0,2
0,49.25,34.0,1.0,1.96,0,1,1,1,2,0,0,3,2,3,0,3,3,2,1,1,0,3,0,1,3,1
0,38.2,46.0,0.0,4.03,0,2,0,1,1,2,1,2,2,2,2,1,2,0,0,3,2,0,0,0,1,1
1,692.7,85.0,1.0,93.7,0,2,0,0,0,0,0,1,0,2,0,0,2,1,0,2,0,0,2,4,0,0
1,1501.19,64.0,1.0,40.5,0,0,2,1,2,3,0,1,2,1,3,2,3,0,0,1,0,2,3,3,0,4
0,44.71,43.0,0.0,62.72,0,0,0,0,2,1,1,1,1,3,1,0,0,0,0,2,1,2,0,2,1,3
1,1374.52,47.0,0.0,206.35,0,0,0,0,0,1,1,0,1,2,3,1,1,0,1,2,2,2,0,1,1,2
0,8.67,35.0,0.0,12.93,0,0,3,3,2,2,4,0,1,4,1,4,3,0,3,2,1,0,0,1,1,5
1,1495.5,37.0,0.0,0.3,0,2,1,0,0,0,0,1,2,4,2,3,4,1,0,1,1,2,1,0,0,3
1,1491.01,24.0,2.0,7.7,0,1,1,1,0,1,2,3,1,3,0,0,3,0,1,2,3,1,0,0,3,0
1,1282.02,35.0,0.0,6.48,0,1,0,1,1,0,3,2,2,2,1,3,4,0,0,0,1,0,2,1,0,1
1,1921.55,73.0,0.0,54.45,0,1,0,1,1,1,0,1,1,5,1,1,1,1,0,3,3,2,1,2,0,4
0,12.77,50.0,0.0,48.21,0,0,1,2,0,0,1,4,1,1,1,2,0,5,0,3,2,4,0,1,1,4
1,1452.01,26.0,1.0,146.27,1,0,1,0,1,1,0,0,2,3,0,1,4,3,1,1,1,1,0,0,1,1
0,210.26,55.0,1.0,78.12,0,0,3,2,1,1,0,4,1,3,0,1,3,2,1,3,0,0,0,0,0,6
1,1858.72,20.0,0.0,39.12,0,2,1,0,1,2,1,0,1,6,0,1,3,2,1,0,2,2,1,0,1,4
0,18.28,26.0,0.0,37.28,0,1,1,0,1,1,1,2,2,1,1,0,0,0,4,2,1,1,1,1,1,0
1,1042.24,29.0,1.0,56.9,0,1,0,1,1,1,1,2,1,0,1,0,5,0,0,2,1,0,2,0,0,0
0,23.48,52.0,0.0,179.11,0,3,2,2,1,2,2,3,0,4,2,2,5,2,0,2,1,2,1,0,1,1
1,1732.72,50.0,0.0,8.71,0,0,1,0,2,0,0,2,1,6,1,1,5,0,2,3,1,0,0,0,0,3
1,1528.58,34.0,1.0,101.78,0,1,0,0,0,1,1,3,3,2,1,0,0,2,0,4,2,2,0,0,0,1
1,1349.54,31.0,1.0,10.46,1,0,0,1,0,0,1,0,0,2,0,2,1,2,2,1,0,0,0,1,2,6
0,15.28,54.0,1.0,100.19,0,1,1,0,0,1,0,2,2,5,1,0,1,0,1,1,2,2,0,1,0,2
1,1967.26,24.0,1.0,34.45,0,3,1,2,1,1,2,2,1,3,0,1,0,0,2,5,0,2,1,2,0,1
1,1665.24,50.0,1.0,99.96,0,1,0,0,1,0,1,1,0,1,1,1,0,5,1,6,0,3,2,1,1,0
1,1882.99,31.0,0.0,34.89,0,2,0,0,2,2,0,0,1,5,3,1,2,0,2,1,1,5,2,3,0,4
1,1398.01,25.0,0.0,90.82,0,0,0,1,0,1,2,3,0,2,0,0,0,0,0,4,2,2,2,0,4,0
0,11.16,39.0,0.0,37.65,0,1,1,4,0,1,1,3,0,1,0,3,2,0,0,2,1,4,1,2,1,1
0,59.28,65.0,0.0,13.23,0,1,0,1,2,1,1,4,0,5,0,0,1,0,2,3,3,2,0,0,3,3
0,33.95,21.0,0.0,72.04,0,2,0,2,1,2,0,2,0,3,0,0,4,0,1,1,1,1,2,1,1,1
1,1602.76,60.0,0.0,8.78,0,1,1,2,0,1,1,5,1,0,0,1,3,0,1,3,0,0,1,3,2,5
1,1604.51,42.0,0.0,62.23,0,1,0,2,0,0,1,4,0,2,2,0,0,1,1,4,2,2,4,1,1,1
1,2341.62,40.0,1.0,351.92,0,1,1,0,3,5,3,2,2,3,2,1,2,1,1,3,1,0,2,1,1,1
0,88.19,26.0,0.0,176.84,0,2,1,2,1,2,0,2,2,2,1,0,4,3,0,3,2,1,2,1,0,4
0,44.77,26.0,0.0,2.96,0,3,0,0,0,0,1,2,0,3,1,1,1,3,0,4,1,4,0,0,1,2
0,0.29,31.0,1.0,51.16,0,2,0,0,2,1,3,0,0,3,1,1,1,1,1,1,0,3,0,0,0,2
0,69.48,44.0,1.0,275.38,0,2,0,2,2,1,0,1,1,3,0,1,0,3,0,3,0,0,1,1,0,1
1,1378.9,25.0,0.0,241.85,0,1,1,4,0,0,0,2,2,3,0,0,1,2,1,0,0,2,0,2,0,3
1,1247.51,24.0,0.0,41.48,0,1,0,1,2,3,0,2,3,1,0,1,3,0,1,0,0,3,0,0,0,0
0,73.06,27.0,1.0,225.04,0,2,0,1,2,0,0,2,3,2,2,0,2,2,0,1,0,1,2,1,3,0
1,1854.41,55.0,0.0,105.48,0,1,0,1,0,3,0,3,1,3,0,6,2,0,0,2,1,0,3,1,1,2
1,1069.25,49.0,0.0,10.96,0,0,1,0,3,0,4,0,0,2,1,1,1,0,0,1,1,2,0,0,0,3
1,1792.55,42.0,0.0,127.7,0,1,1,1,1,0,0,2,3,5,0,1,3,0,1,4,1,1,0,0,2,2
1,1738.4,43.0,0.0,102.0,0,1,1,5,1,0,2,0,2,3,0,2,2,2,0,2,2,1,0,0,1,4
0,278.37,37.0,1.0,138.09,0,1,1,2,0,1,2,3,0,3,2,2,2,0,0,7,0,1,1,0,2,2
1,1258.43,35.0,1.0,149.94,0,1,0,1,1,1,1,1,1,3,0,0,0,2,1,1,1,1,1,1,1,1
0,9.76,40.0,0.0,28.4,0,3,1,0,4,0,1,2,1,6,1,2,4,2,1,3,1,1,0,0,0,2
0,30.03,26.0,1.0,97.58,0,0,2,0,2,1,0,4,1,2,1,1,0,1,0,3,1,0,1,0,0,2
0,96.08,28.0,0.0,162.31,0,2,1,2,1,2,0,2,1,0,0,3,1,2,0,5,0,3,1,0,0,5
1,1754.9,26.0,2.0,50.67,0,0,1,2,1,2,0,4,0,3,1,0,1,1,3,2,0,2,2,2,1,3
1,947.17,21.0,0.0,12.62,0,0,1,1,0,1,0,1,1,3,1,1,0,0,1,1,1,2,0,1,1,0
0,11.38,24.0,2.0,84.87,0,0,1,2,4,1,0,3,3,2,0,2,1,2,1,1,3,3,2,1,1,4
0,143.18,26.0,1.0,178.05,0,1,0,1,1,2,1,3,0,5,1,0,1,3,1,3,0,3,1,1,1,0
1,1507.54,54.0,0.0,101.9,0,0,2,0,0,0,1,1,2,4,0,1,2,1,5,1,1,2,0,0,1,1
1,14245.05,26.0,0.0,44510.0,0,0,0,1,0,0,1,4,1,5,1,0,1,0,0,5,0,2,0,1,1,2
0,172.07,42.0,1.0,36.27,0,1,0,1,0,0,1,0,0,5,1,1,1,0,1,1,0,0,0,0,1,1
1,2007.96,29.0,1.0,23.51,0,2,2,0,0,1,4,1,2,4,1,2,2,0,0,4,2,2,2,0,2,3
0,4.02,31.0,0.0,211.12,0,1,0,1,4,1,3,2,2,3,1,0,1,0,0,2,1,2,1,0,2,0
1,1932.34,39.0,0.0,37.86,2,1,1,0,0,3,2,2,1,2,1,0,1,0,2,3,1,5,1,1,1,0
0,55.33,21.0,0.0,202.73,0,1,1,0,2,3,0,2,1,4,1,0,1,1,0,2,0,1,1,1,1,2
0,52.58,34.0,0.0,103.93,0,0,1,0,2,0,0,5,0,1,0,0,2,1,3,4,3,3,0,0,1,0
1,1730.5,24.0,1.0,139.22,0,2,1,1,1,2,3,4,1,0,0,1,2,2,1,3,0,1,2,1,0,1
1,1684.13,32.0,0.0,97.53,0,0,1,0,0,0,0,4,0,3,0,1,1,0,2,3,4,2,0,2,0,3
1,1702.61,46.0,0.0,559.8,0,0,0,0,2,1,2,1,0,7,2,0,1,1,0,4,0,2,0,0,0,0
0,178.35,31.0,0.0,176.01,0,1,2,1,1,0,1,2,0,3,0,3,2,1,2,3,3,1,1,0,1,3
1,1639.28,21.0,0.0,63.97,0,0,0,0,0,1,1,1,3,4,1,1,1,1,3,2,1,3,0,0,2,0
0,305.33,59.0,0.0,3.37,0,1,0,2,1,2,0,2,1,1,0,1,3,1,0,1,1,1,0,2,3,1
1,1447.32,35.0,1.0,70.58,0,1,3,0,0,1,0,2,1,2,0,0,1,2,0,4,1,2,1,3,1,1
1,1257.22,48.0,2.0,2.57,0,2,2,2,1,2,1,3,0,3,0,0,2,0,2,0,0,1,2,1,2,0
1,1564.61,23.0,0.0,3.44,0,1,0,4,2,1,2,1,0,4,2,1,1,1,0,0,2,1,1,2,3,1
0,54.0,60.0,2.0,164.51,0,1,1,0,0,0,2,3,1,3,3,1,2,2,0,2,1,4,0,0,1,3
0,142.24,37.0,0.0,184.58,0,0,2,2,1,1,2,2,1,3,0,1,1,2,2,1,1,1,0,1,1,3
0,132.45,22.0,1.0,137.47,0,0,0,0,2,0,1,5,1,1,1,1,4,2,1,2,0,1,0,2,2,0
0,5.94,35.0,0.0,20.43,0,0,0,3,2,1,1,0,1,3,1,1,2,0,0,1,2,0,1,0,0,3
0,107.06,59.0,0.0,93.11,1,1,0,2,1,0,1,1,0,3,1,1,1,1,0,2,3,3,0,0,3,1
1,1152.7,70.0,0.0,42.76,0,1,1,0,2,0,2,2,0,0,2,1,2,1,0,0,1,3,1,0,0,3
1,1087.43,35.0,1.0,241.69,0,1,0,1,0,0,1,1,0,0,0,2,5,2,1,1,0,2,2,1,0,1
1,1826.5,65.0,0.0,14.46,0,2,0,0,1,1,2,3,0,1,1,2,2,0,1,7,1,3,1,1,1,2
