age,income,credit_score,prime_elegible,prime_card,pv,tau,categ
33.1,2303.0,635.0,1,1,2191.4700000000003,700.0000000000002,complier
35.2,1049.0,145.0,1,1,1250.94,700.0,complier
40.9,9028.0,87.0,1,0,4118.74,200.0,never-taker
46.9,1010.0,272.0,1,0,1462.68,200.0,never-taker
47.2,1773.0,120.0,1,0,973.83,199.9999999999999,never-taker
37.4,764.0,438.0,0,0,826.19,700.0,complier
41.3,6309.0,503.0,1,1,3373.23,700.0,complier
36.0,7588.0,461.0,0,0,2776.95,700.0,complier
46.0,3019.0,275.0,0,0,2734.97,200.0,never-taker
36.1,6335.0,34.0,1,0,3275.1,200.0,never-taker
41.4,847.0,457.0,0,0,1314.99,700.0,complier
46.1,19862.0,329.0,1,1,9642.52,700.0,complier
41.1,5745.0,739.0,0,0,3126.19,700.0,complier
47.9,6362.0,416.0,1,1,4368.4400000000005,700.0000000000005,complier
38.5,1963.0,344.0,0,0,992.46,700.0,complier
43.5,656.0,323.0,0,0,346.62,699.9999999999999,complier
45.4,2516.0,546.0,1,1,2643.08,700.0,complier
41.4,1024.0,95.0,1,0,1732.38,200.0,never-taker
47.5,884.0,172.0,1,0,965.15,200.0000000000001,never-taker
44.2,1210.0,36.0,1,0,1802.05,200.0,never-taker
35.5,3650.0,232.0,0,0,1450.73,700.0,complier
57.8,2465.0,127.0,0,0,1442.62,200.0,never-taker
44.6,1509.0,55.0,1,0,1134.33,200.0,never-taker
42.4,3730.0,39.0,0,0,1390.21,200.0,never-taker
36.4,2989.0,155.0,0,0,2224.1,200.0,never-taker
42.3,3888.0,276.0,1,1,2735.9700000000003,700.0000000000002,complier
40.2,5156.0,51.0,0,0,2732.44,200.0,never-taker
44.6,1114.0,41.0,0,0,1559.51,200.0,never-taker
43.5,5999.0,240.0,1,1,3270.3,700.0,complier
49.4,10006.0,13.0,0,0,5224.24,200.0,never-taker
42.6,558.0,687.0,1,1,1441.06,700.0,complier
44.1,1681.0,423.0,1,1,2501.21,700.0,complier
43.5,3965.0,37.0,1,0,2115.41,200.0,never-taker
41.4,2411.0,603.0,1,1,2305.46,700.0,complier
41.3,3615.0,431.0,0,0,2423.64,700.0,complier
46.4,3424.0,444.0,0,0,1906.65,700.0,complier
45.1,8058.0,331.0,0,0,4159.91,200.0,never-taker
39.5,4233.0,604.0,1,1,3013.38,700.0,complier
37.5,3910.0,19.0,1,0,1221.43,200.0,never-taker
41.7,3535.0,270.0,1,0,2368.03,200.0,never-taker
46.6,588.0,15.0,1,0,707.74,200.0,never-taker
41.9,4193.0,279.0,0,0,2594.06,200.0,never-taker
49.0,2872.0,63.0,1,0,2226.11,200.0,never-taker
38.9,6880.0,405.0,1,1,4564.9,699.9999999999995,complier
42.6,4425.0,703.0,0,0,1735.03,699.9999999999998,complier
31.9,4140.0,499.0,1,1,3849.25,700.0,complier
39.6,2540.0,664.0,1,1,2858.02,700.0,complier
40.8,12610.0,261.0,1,0,6067.69,200.0,never-taker
44.0,1280.0,207.0,1,0,1321.99,200.0,never-taker
48.8,2987.0,55.0,1,0,1934.37,200.0,never-taker
42.1,8764.0,111.0,1,0,4489.04,200.0,never-taker
47.8,587.0,277.0,0,0,683.53,700.0,complier
44.6,630.0,508.0,0,0,1394.3,700.0000000000002,complier
45.9,521.0,93.0,1,0,584.94,200.0,never-taker
40.1,13639.0,3.0,1,0,6376.08,200.0,never-taker
47.5,2853.0,79.0,0,0,1890.41,199.99999999999977,never-taker
37.7,7639.0,88.0,1,0,3956.64,199.99999999999955,never-taker
44.0,3403.0,246.0,0,0,1555.17,700.0,complier
38.2,5145.0,269.0,1,1,3526.98,700.0,complier
39.9,1776.0,409.0,1,1,2461.5,700.0,complier
36.2,9603.0,440.0,0,0,4749.17,700.0,complier
39.9,2393.0,85.0,0,0,1723.56,200.0,never-taker
43.4,5240.0,76.0,0,0,2699.89,200.0,never-taker
41.7,2966.0,11.0,1,0,1897.56,200.0,never-taker
36.6,4819.0,506.0,0,0,2551.95,700.0,complier
47.9,2688.0,89.0,0,0,2144.06,200.0,never-taker
43.3,7733.0,465.0,0,0,3772.02,700.0000000000005,complier
46.0,4317.0,80.0,1,0,2509.45,200.0,never-taker
45.1,3140.0,173.0,1,0,2493.51,200.0,never-taker
39.3,3128.0,105.0,1,0,1277.1,200.0,never-taker
34.2,1793.0,723.0,1,1,2249.12,700.0,complier
38.3,8686.0,162.0,0,0,4686.7,200.0,never-taker
46.9,5360.0,167.0,0,0,3112.44,200.0,never-taker
37.8,3083.0,17.0,1,0,2150.51,200.0,never-taker
45.3,11005.0,78.0,1,0,5613.12,200.0,never-taker
39.6,3011.0,164.0,0,0,2391.72,200.0,never-taker
43.6,5619.0,54.0,0,0,3164.39,200.0,never-taker
34.7,2952.0,222.0,1,1,2284.25,700.0,complier
46.7,4222.0,322.0,1,1,2840.34,700.0,complier
41.8,1927.0,142.0,1,0,1886.12,200.0,never-taker
45.5,8450.0,212.0,0,0,4547.01,200.0,never-taker
42.8,1060.0,148.0,0,0,1719.07,200.0,never-taker
45.2,2569.0,629.0,0,0,1181.94,700.0,complier
41.6,1838.0,257.0,0,0,1394.26,200.0,never-taker
45.0,7837.0,122.0,1,0,3694.16,200.0,never-taker
36.0,1409.0,177.0,1,0,1088.82,200.0,never-taker
37.7,4120.0,239.0,1,1,2843.82,700.0,complier
44.9,10107.0,37.0,0,0,4938.14,200.0,never-taker
41.8,1563.0,230.0,1,0,1510.9,200.0,never-taker
41.1,5632.0,7.0,1,0,2412.16,200.0,never-taker
41.3,2140.0,36.0,1,0,900.12,199.9999999999999,never-taker
44.0,5207.0,590.0,0,0,2472.87,700.0,complier
39.6,4894.0,340.0,0,0,3324.06,700.0,complier
44.0,5280.0,558.0,0,0,3115.57,700.0,complier
38.3,1699.0,389.0,0,0,2095.03,700.0,complier
40.4,9297.0,21.0,0,0,4389.2,200.0,never-taker
45.9,5339.0,200.0,1,0,2697.78,200.0,never-taker
46.3,1322.0,599.0,0,0,976.55,700.0,complier
37.6,1495.0,316.0,0,0,819.93,699.9999999999999,complier
45.4,12852.0,193.0,1,0,5488.87,200.0,never-taker
37.8,1374.0,4.0,0,0,1245.38,200.0,never-taker
44.9,9795.0,166.0,0,0,4372.37,200.0,never-taker
34.4,2220.0,42.0,0,0,1094.61,200.0,never-taker
37.5,3135.0,835.0,1,1,2890.68,700.0,complier
40.0,658.0,618.0,0,0,745.86,700.0000000000001,complier
41.3,1495.0,169.0,1,0,926.97,200.0,never-taker
47.7,3404.0,176.0,0,0,1826.37,200.0,never-taker
45.6,6101.0,83.0,1,0,3161.1,200.0,never-taker
48.3,4342.0,27.0,0,0,2677.83,200.0,never-taker
46.8,1046.0,533.0,0,0,550.54,700.0,complier
40.9,2321.0,22.0,1,0,1382.0,200.0,never-taker
40.9,9959.0,94.0,1,0,4268.3,200.0,never-taker
46.3,1466.0,302.0,0,0,1928.99,199.99999999999977,never-taker
42.2,530.0,413.0,0,0,503.38,700.0000000000001,complier
41.4,4552.0,55.0,1,0,2937.28,200.0,never-taker
36.7,2453.0,263.0,1,1,2411.81,700.0,complier
41.6,5199.0,80.0,0,0,2836.41,200.0,never-taker
30.8,1784.0,1.0,1,0,1040.72,200.0,never-taker
40.2,10849.0,405.0,1,1,5661.38,700.0,complier
38.1,871.0,650.0,1,1,1652.23,700.0,complier
44.8,10404.0,193.0,1,0,4625.95,200.0,never-taker
40.1,627.0,539.0,1,1,1615.0700000000002,700.0000000000001,complier
40.7,2473.0,298.0,0,0,1551.98,700.0,complier
47.4,10515.0,71.0,0,0,4877.39,200.0,never-taker
37.8,2389.0,393.0,1,1,1759.58,700.0,complier
43.3,1813.0,607.0,1,1,2091.96,700.0,complier
34.4,7550.0,121.0,1,0,3715.59,200.0,never-taker
42.4,2476.0,183.0,1,0,1321.78,200.0,never-taker
43.6,1935.0,197.0,1,0,1077.74,200.0,never-taker
45.4,3647.0,267.0,0,0,2347.71,200.0,never-taker
38.4,7519.0,247.0,1,1,4122.02,700.0000000000005,complier
43.3,3832.0,156.0,0,0,1909.81,200.0,never-taker
43.3,1447.0,82.0,0,0,1902.58,200.0,never-taker
41.9,2844.0,160.0,0,0,1974.87,200.0,never-taker
42.6,1855.0,90.0,1,0,1039.88,200.0,never-taker
43.9,1369.0,217.0,0,0,1236.38,200.0,never-taker
43.6,9801.0,0.0,1,0,4548.79,200.0,never-taker
38.0,1443.0,5.0,0,0,1550.16,200.0,never-taker
37.2,3208.0,487.0,0,0,2052.22,700.0,complier
52.0,6439.0,613.0,1,1,3754.62,700.0,complier
49.7,2489.0,154.0,1,0,1647.15,200.0,never-taker
36.4,3781.0,43.0,0,0,1802.46,200.0,never-taker
43.8,2737.0,361.0,0,0,1667.02,700.0,complier
44.5,4342.0,667.0,0,0,2739.85,700.0,complier
45.0,4028.0,210.0,0,0,3048.61,200.0,never-taker
42.6,17001.0,124.0,0,0,7726.97,200.0,never-taker
38.3,2546.0,24.0,1,0,1698.62,200.0,never-taker
41.3,2125.0,77.0,1,0,1966.84,200.00000000000023,never-taker
40.0,12007.0,386.0,0,0,6267.88,700.0,complier
42.5,9764.0,690.0,0,0,4868.43,700.0,complier
40.9,1574.0,238.0,1,0,1066.54,200.0,never-taker
41.5,8375.0,598.0,1,1,4128.1,700.0000000000005,complier
46.1,14255.0,272.0,1,0,6855.56,200.0,never-taker
46.9,3538.0,215.0,0,0,1484.59,700.0000000000002,complier
37.3,4649.0,162.0,0,0,2449.48,200.0,never-taker
40.2,768.0,495.0,0,0,637.1,699.9999999999999,complier
38.8,773.0,103.0,0,0,152.93,200.0,never-taker
46.9,2952.0,88.0,1,0,1616.16,200.0,never-taker
41.8,6249.0,58.0,0,0,3413.34,200.0,never-taker
47.8,3763.0,370.0,1,1,2679.15,700.0,complier
40.1,4283.0,267.0,0,0,2438.59,200.0,never-taker
42.1,805.0,112.0,0,0,97.98,200.0,never-taker
36.6,713.0,46.0,1,0,1316.27,200.0,never-taker
47.2,3349.0,633.0,1,1,2891.56,700.0,complier
40.5,1669.0,646.0,1,1,1883.93,700.0,complier
36.1,3106.0,87.0,1,0,1396.71,200.0,never-taker
39.6,511.0,508.0,0,0,155.59,700.0,complier
32.8,830.0,46.0,0,0,1119.93,200.0,never-taker
41.9,3854.0,380.0,0,0,2311.15,700.0,complier
42.4,6314.0,214.0,0,0,2651.04,200.0,never-taker
43.2,903.0,99.0,0,0,726.23,200.0,never-taker
48.0,5960.0,261.0,0,0,2939.17,200.0,never-taker
40.8,733.0,81.0,0,0,752.45,200.0,never-taker
45.2,2077.0,406.0,1,1,1667.31,700.0,complier
43.2,2215.0,463.0,1,1,2013.71,700.0,complier
41.2,1528.0,349.0,0,0,1558.75,700.0,complier
33.7,1716.0,26.0,0,0,1613.57,200.0,never-taker
45.8,1542.0,261.0,0,0,1039.75,700.0,complier
40.0,2202.0,367.0,0,0,1878.13,700.0,complier
42.1,509.0,491.0,0,0,1091.43,700.0,complier
36.9,9131.0,141.0,0,0,4787.56,200.0,never-taker
43.1,633.0,207.0,0,0,779.77,200.0,never-taker
42.4,2705.0,194.0,1,1,2212.98,700.0,complier
42.1,1657.0,228.0,1,0,1434.1,200.0,never-taker
41.5,2353.0,360.0,0,0,1410.02,700.0,complier
46.2,7524.0,118.0,1,0,3411.16,200.0,never-taker
45.9,6445.0,74.0,1,0,3597.89,200.0,never-taker
44.9,889.0,466.0,1,1,1520.27,700.0,complier
55.3,4496.0,637.0,1,1,3663.67,700.0,complier
39.6,1770.0,406.0,0,0,2008.94,700.0,complier
40.5,1283.0,142.0,0,0,1572.86,200.0,never-taker
37.9,5663.0,288.0,0,0,2513.61,700.0,complier
43.7,1210.0,334.0,1,1,1943.74,700.0,complier
39.3,5484.0,146.0,1,0,2390.59,200.0,never-taker
31.2,799.0,457.0,0,0,580.41,699.9999999999999,complier
37.1,4427.0,448.0,0,0,2599.55,700.0,complier
42.3,5390.0,7.0,1,0,2841.74,200.0,never-taker
46.0,2581.0,113.0,1,0,1387.26,200.0,never-taker
35.8,10452.0,148.0,0,0,4769.17,200.0,never-taker
39.6,1472.0,420.0,1,1,2048.02,700.0,complier
41.4,1964.0,228.0,0,0,1981.04,200.0,never-taker
39.1,1609.0,606.0,0,0,1120.21,700.0,complier
44.1,6328.0,25.0,0,0,3028.56,200.0,never-taker
42.0,1124.0,63.0,1,0,1731.3,200.0,never-taker
43.3,3364.0,125.0,1,0,2238.17,200.0,never-taker
39.1,1879.0,99.0,0,0,1263.43,200.0,never-taker
48.1,4071.0,0.0,0,0,1989.06,200.0,never-taker
42.0,1136.0,407.0,1,1,2124.66,699.9999999999998,complier
47.2,8977.0,128.0,0,0,4617.67,200.0,never-taker
40.2,10782.0,223.0,1,0,5319.27,200.0,never-taker
44.4,4074.0,152.0,0,0,2530.23,200.0,never-taker
39.3,15874.0,170.0,0,0,6541.39,200.0,never-taker
38.2,13776.0,309.0,0,0,6401.75,200.0,never-taker
39.2,5642.0,100.0,1,0,2887.1,200.0,never-taker
41.8,849.0,227.0,1,1,1327.99,700.0,complier
41.1,1214.0,69.0,1,0,1281.55,200.0,never-taker
48.2,3570.0,198.0,1,0,2106.39,200.0,never-taker
37.4,9678.0,40.0,0,0,4550.8,200.0,never-taker
37.6,838.0,162.0,0,0,247.96,700.0,complier
48.8,15794.0,37.0,0,0,6684.51,200.0,never-taker
44.4,14024.0,125.0,1,0,6210.64,200.0,never-taker
34.5,4862.0,483.0,1,1,3204.63,700.0,complier
44.0,1061.0,37.0,1,0,844.41,199.9999999999999,never-taker
42.9,7007.0,242.0,0,0,4058.67,200.0,never-taker
33.4,7835.0,156.0,1,1,3828.46,700.0,complier
40.5,9538.0,38.0,1,0,4528.7,200.0,never-taker
41.9,7267.0,207.0,0,0,3401.78,200.0,never-taker
44.9,9250.0,366.0,0,0,4203.46,700.0,complier
45.8,5168.0,85.0,0,0,2910.08,200.0,never-taker
42.4,4885.0,83.0,0,0,2696.12,200.0,never-taker
46.1,1164.0,71.0,0,0,1455.96,200.0,never-taker
41.4,3871.0,218.0,0,0,2486.3,200.0,never-taker
38.6,2698.0,349.0,1,1,2755.11,700.0,complier
38.3,1649.0,193.0,0,0,1386.49,200.0,never-taker
44.2,6920.0,419.0,0,0,3172.86,700.0,complier
34.2,2396.0,33.0,1,0,1839.81,200.0,never-taker
44.7,6946.0,60.0,1,0,3741.25,200.0,never-taker
37.6,16605.0,14.0,1,0,7014.8,200.0,never-taker
40.6,2972.0,87.0,1,0,1370.8,200.0,never-taker
44.0,3182.0,142.0,1,0,2230.52,200.0,never-taker
46.9,9789.0,327.0,0,0,4183.06,700.0,complier
34.2,1016.0,145.0,0,0,353.97,700.0,complier
38.8,6832.0,136.0,0,0,3673.79,200.0,never-taker
42.2,3116.0,285.0,0,0,2427.46,200.0,never-taker
39.6,7998.0,419.0,0,0,4205.32,700.0,complier
45.4,2053.0,368.0,1,1,2134.34,700.0000000000002,complier
33.7,1804.0,437.0,0,0,1331.69,700.0,complier
43.4,2648.0,27.0,1,0,1591.59,200.0,never-taker
43.7,1231.0,222.0,0,0,1123.64,200.0,never-taker
42.2,3494.0,127.0,1,0,2070.69,200.0,never-taker
46.4,3713.0,647.0,0,0,1687.76,700.0000000000002,complier
37.1,3231.0,244.0,0,0,1926.49,699.9999999999998,complier
46.4,4621.0,125.0,0,0,2383.92,200.0,never-taker
39.2,2202.0,133.0,0,0,2101.69,200.0,never-taker
44.9,2345.0,648.0,0,0,1325.59,700.0,complier
40.7,6542.0,396.0,0,0,3956.97,699.9999999999995,complier
45.3,12547.0,412.0,1,1,6701.11,700.0,complier
45.1,6345.0,655.0,1,1,4239.04,700.0,complier
36.1,857.0,422.0,1,1,1899.11,700.0,complier
41.4,3672.0,263.0,1,0,2475.34,200.0,never-taker
41.6,11240.0,325.0,0,0,5544.32,700.0,complier
41.0,3328.0,62.0,1,0,1920.69,200.0,never-taker
39.0,5507.0,738.0,1,1,3534.85,700.0,complier
49.4,4152.0,218.0,0,0,2103.25,200.0,never-taker
42.8,2260.0,142.0,0,0,519.11,200.0,never-taker
48.2,3115.0,12.0,1,0,2150.25,200.0,never-taker
39.7,1682.0,57.0,0,0,1566.84,200.0,never-taker
37.8,4955.0,178.0,1,0,2851.09,200.0,never-taker
42.5,1524.0,125.0,1,0,1110.43,200.0,never-taker
39.7,5425.0,170.0,1,0,2793.98,200.0,never-taker
51.6,2159.0,737.0,0,0,1332.55,700.0,complier
43.0,3073.0,16.0,1,0,2117.02,200.0,never-taker
46.6,3327.0,140.0,1,0,1723.37,200.0,never-taker
41.1,3676.0,432.0,0,0,2539.2,700.0,complier
40.7,1476.0,406.0,1,1,2337.37,700.0,complier
41.9,3341.0,39.0,1,0,2259.34,200.0,never-taker
43.4,12533.0,372.0,1,1,6589.03,700.0,complier
45.4,5622.0,13.0,0,0,3473.31,200.0,never-taker
41.5,5490.0,399.0,0,0,3483.91,700.0,complier
39.3,1100.0,330.0,0,0,1033.83,700.0,complier
37.7,2235.0,26.0,1,0,1778.32,200.0,never-taker
41.7,6172.0,13.0,0,0,2681.16,200.0,never-taker
44.3,7926.0,9.0,0,0,3624.32,200.0,never-taker
43.8,7023.0,208.0,0,0,3135.5,700.0,complier
41.9,3180.0,17.0,1,0,2196.26,200.0,never-taker
39.6,5840.0,335.0,1,1,3384.92,700.0,complier
42.6,9388.0,203.0,0,0,4979.05,200.0,never-taker
44.3,1247.0,60.0,1,0,1763.9,200.0,never-taker
41.9,7716.0,215.0,0,0,3575.25,200.0,never-taker
42.4,4994.0,415.0,1,1,2762.7,700.0,complier
41.4,2125.0,94.0,1,0,1896.67,200.0,never-taker
45.7,7180.0,237.0,1,0,3834.32,200.0,never-taker
40.2,6844.0,299.0,0,0,3549.97,699.9999999999995,complier
42.7,7538.0,317.0,1,1,4531.09,700.0,complier
43.6,614.0,158.0,0,0,1141.25,200.0,never-taker
44.9,5775.0,347.0,0,0,2493.43,700.0,complier
48.0,8809.0,603.0,1,1,5168.53,700.0,complier
44.7,3611.0,120.0,1,0,2159.98,200.0,never-taker
44.4,1423.0,152.0,0,0,944.98,200.0,never-taker
36.1,6010.0,415.0,1,1,3646.17,700.0,complier
44.4,2534.0,113.0,0,0,2021.11,199.99999999999977,never-taker
51.2,9770.0,230.0,0,0,4901.24,200.0,never-taker
38.7,6437.0,198.0,0,0,3412.31,200.0,never-taker
37.9,2320.0,41.0,0,0,1591.5,200.0,never-taker
41.1,3515.0,361.0,0,0,1923.07,699.9999999999998,complier
46.1,8353.0,201.0,0,0,3867.57,200.0,never-taker
44.1,14411.0,21.0,1,0,6878.71,200.0,never-taker
40.1,3080.0,273.0,1,1,2170.15,700.0,complier
41.9,5615.0,228.0,1,1,2918.63,700.0,complier
46.1,807.0,269.0,0,0,1610.79,200.0,never-taker
44.7,3289.0,429.0,0,0,2193.96,700.0,complier
51.7,8536.0,34.0,1,0,4454.18,200.0,never-taker
46.0,3711.0,13.0,1,0,2265.31,200.0,never-taker
43.4,10817.0,302.0,1,1,5413.66,700.0,complier
44.5,6992.0,349.0,1,1,4444.530000000001,700.0000000000005,complier
40.6,2145.0,495.0,0,0,1503.22,700.0000000000002,complier
38.1,923.0,636.0,1,1,1630.17,700.0000000000001,complier
42.7,620.0,56.0,1,0,1084.51,200.0,never-taker
44.0,5760.0,168.0,0,0,3374.57,200.0,never-taker
36.4,6836.0,428.0,1,1,4560.93,700.0000000000005,complier
39.9,3526.0,260.0,0,0,1897.4,700.0,complier
40.5,863.0,272.0,1,1,1504.9299999999998,699.9999999999999,complier
43.1,2753.0,419.0,0,0,1758.4,700.0,complier
41.0,3484.0,153.0,0,0,2227.55,200.0,never-taker
43.8,1884.0,172.0,1,1,1837.27,700.0,complier
42.4,6273.0,176.0,1,0,3500.09,200.0,never-taker
46.2,651.0,304.0,1,1,1296.81,700.0,complier
35.2,6364.0,52.0,1,0,2781.68,200.0,never-taker
48.6,964.0,421.0,0,0,605.43,699.9999999999999,complier
47.7,3543.0,229.0,0,0,2178.08,200.0,never-taker
42.2,7336.0,11.0,1,0,4079.26,200.0,never-taker
44.6,16039.0,236.0,1,0,6812.96,200.0,never-taker
44.4,594.0,48.0,1,0,1242.51,200.0,never-taker
39.1,2375.0,255.0,1,1,2053.1400000000003,700.0000000000002,complier
42.7,4015.0,699.0,1,1,2934.53,700.0,complier
45.1,2360.0,149.0,1,0,1373.79,200.0,never-taker
43.2,3957.0,370.0,1,1,2679.9700000000003,700.0000000000002,complier
46.2,7810.0,613.0,0,0,3576.4,699.9999999999995,complier
42.4,603.0,67.0,0,0,973.21,200.0,never-taker
42.3,3948.0,93.0,0,0,2057.03,200.0,never-taker
38.9,803.0,215.0,0,0,681.07,200.0,never-taker
40.5,4912.0,217.0,1,0,2347.09,200.0,never-taker
40.2,8696.0,308.0,1,1,4653.55,700.0,complier
48.8,4211.0,274.0,1,1,2328.04,700.0,complier
43.0,1274.0,332.0,0,0,1124.89,700.0,complier
38.0,1223.0,99.0,1,0,913.92,200.0000000000001,never-taker
43.6,623.0,29.0,1,0,906.86,200.0000000000001,never-taker
41.2,4992.0,188.0,0,0,2149.68,200.0,never-taker
29.8,9117.0,182.0,0,0,4201.11,700.0,complier
43.9,542.0,107.0,0,0,1110.65,200.0,never-taker
35.8,3994.0,428.0,0,0,2130.13,700.0,complier
44.3,5974.0,129.0,1,0,2370.68,200.0,never-taker
38.2,3790.0,124.0,1,0,2659.45,200.0,never-taker
36.2,5796.0,293.0,1,0,3482.61,200.0,never-taker
44.0,4398.0,78.0,1,0,2392.94,200.0,never-taker
36.0,1517.0,88.0,1,0,942.21,200.0,never-taker
40.2,3695.0,449.0,1,1,2649.13,700.0,complier
42.8,824.0,356.0,1,1,1197.31,700.0,complier
44.4,3613.0,19.0,1,0,1646.22,200.0,never-taker
45.0,2399.0,98.0,0,0,1599.1,200.0,never-taker
41.9,2461.0,139.0,0,0,974.71,200.0,never-taker
38.7,6287.0,152.0,1,0,3195.56,200.0,never-taker
49.7,14069.0,225.0,0,0,6233.08,200.0,never-taker
39.6,3343.0,122.0,0,0,1515.93,200.0,never-taker
49.2,2600.0,319.0,0,0,1825.27,700.0,complier
40.2,3001.0,415.0,1,1,1978.13,700.0,complier
46.6,786.0,280.0,1,0,1117.64,200.0,never-taker
46.3,3620.0,573.0,1,1,2897.17,700.0,complier
37.8,10156.0,124.0,1,0,4906.38,200.0,never-taker
43.4,13750.0,263.0,1,1,6700.75,700.0,complier
45.0,10113.0,188.0,0,0,4258.49,200.0,never-taker
44.8,1720.0,655.0,0,0,1345.06,700.0,complier
41.2,2171.0,350.0,1,1,2350.4,700.0,complier
43.2,9477.0,225.0,1,1,4485.7,700.0,complier
40.4,2926.0,17.0,0,0,2226.0,200.0,never-taker
37.3,7436.0,325.0,1,1,4610.51,700.0,complier
45.9,1744.0,11.0,1,0,1786.25,200.0,never-taker
39.8,3414.0,56.0,0,0,1897.07,199.99999999999977,never-taker
47.5,3174.0,423.0,1,1,2426.7799999999997,699.9999999999998,complier
44.4,3625.0,121.0,0,0,2261.82,200.0,never-taker
38.4,823.0,180.0,1,0,1340.42,200.0,never-taker
41.4,13926.0,33.0,0,0,5446.85,200.0,never-taker
40.9,1096.0,641.0,1,1,2330.54,700.0,complier
38.5,3229.0,5.0,1,0,1657.09,200.0,never-taker
44.0,3495.0,39.0,0,0,2654.32,200.0,never-taker
40.1,5102.0,163.0,0,0,2363.14,200.0,never-taker
48.5,1785.0,286.0,1,1,1868.91,700.0,complier
45.4,6302.0,10.0,1,0,3100.83,200.0,never-taker
38.5,2353.0,193.0,0,0,1770.97,200.0,never-taker
41.9,7577.0,247.0,1,0,4022.87,200.0,never-taker
41.1,3165.0,153.0,1,0,1684.99,200.0,never-taker
35.7,1682.0,197.0,1,0,1489.25,200.0,never-taker
45.7,19152.0,276.0,1,0,8816.29,200.0,never-taker
45.8,9944.0,382.0,0,0,4760.95,700.0,complier
45.7,2228.0,202.0,0,0,1981.61,199.99999999999977,never-taker
40.2,4040.0,198.0,1,0,2464.96,200.0,never-taker
46.3,13934.0,366.0,0,0,6582.0,700.0,complier
41.2,1478.0,302.0,0,0,1261.3,700.0,complier
45.7,1353.0,377.0,0,0,1182.43,700.0,complier
49.3,1296.0,588.0,0,0,1010.25,700.0,complier
42.6,6020.0,364.0,1,1,3256.53,700.0,complier
36.3,1822.0,5.0,1,0,1885.08,200.0,never-taker
40.7,2327.0,423.0,0,0,1102.27,700.0,complier
44.6,21856.0,178.0,0,0,9470.34,200.0,never-taker
46.9,1340.0,350.0,1,1,2090.98,700.0,complier
37.5,25549.0,103.0,0,0,10299.37,200.0,never-taker
41.2,3651.0,918.0,1,1,2359.98,700.0,complier
42.9,1698.0,597.0,0,0,1665.2,699.9999999999998,complier
43.7,3796.0,495.0,0,0,2049.07,700.0,complier
45.6,4302.0,98.0,1,0,2191.56,200.0,never-taker
38.2,1160.0,386.0,0,0,1133.47,700.0,complier
40.3,2083.0,44.0,1,0,1671.14,200.0,never-taker
46.0,2664.0,183.0,0,0,2178.47,200.0,never-taker
43.6,4199.0,81.0,0,0,2677.16,200.0,never-taker
43.8,2669.0,229.0,0,0,1908.96,200.0,never-taker
46.5,10807.0,83.0,0,0,5050.46,200.0,never-taker
42.4,11521.0,216.0,0,0,5226.91,200.0,never-taker
44.1,1178.0,662.0,0,0,1431.27,700.0,complier
40.7,3487.0,83.0,1,0,2184.44,200.0,never-taker
36.6,2076.0,820.0,1,1,2325.45,699.9999999999998,complier
36.8,678.0,476.0,0,0,352.93,700.0,complier
42.3,6888.0,195.0,0,0,3836.98,200.0,never-taker
41.2,5196.0,382.0,1,1,3695.95,700.0,complier
39.4,830.0,432.0,1,1,1002.62,700.0,complier
43.3,2352.0,131.0,0,0,1351.16,200.0,never-taker
38.4,4878.0,490.0,0,0,2450.12,700.0,complier
42.4,3774.0,713.0,1,1,2833.36,700.0,complier
41.9,9350.0,612.0,1,1,4715.92,700.0,complier
38.6,2064.0,448.0,0,0,1748.22,700.0000000000002,complier
32.8,2184.0,189.0,0,0,981.89,699.9999999999999,complier
47.8,13106.0,66.0,1,0,6021.05,200.0,never-taker
43.3,3495.0,139.0,0,0,1467.21,200.0,never-taker
31.3,1795.0,257.0,0,0,771.87,699.9999999999999,complier
40.3,6520.0,207.0,0,0,3531.11,200.0,never-taker
43.6,18832.0,116.0,1,0,8056.79,200.0000000000009,never-taker
41.1,3005.0,35.0,1,0,1518.08,200.0,never-taker
44.3,3818.0,34.0,1,0,1810.69,200.0,never-taker
38.1,1044.0,692.0,0,0,1274.43,700.0,complier
42.7,2613.0,317.0,0,0,2343.31,200.0,never-taker
41.8,9918.0,14.0,1,0,4563.51,200.0,never-taker
41.3,4906.0,153.0,0,0,3316.86,200.0,never-taker
41.1,5255.0,374.0,0,0,2792.11,700.0,complier
42.8,967.0,202.0,1,1,1232.1799999999998,699.9999999999999,complier
45.7,1687.0,507.0,0,0,1379.55,700.0000000000002,complier
39.9,2313.0,243.0,0,0,1487.97,700.0000000000002,complier
40.4,1638.0,154.0,1,0,976.95,200.0,never-taker
42.6,1526.0,111.0,0,0,1546.85,200.0,never-taker
41.5,6610.0,460.0,1,1,4328.42,700.0,complier
43.5,4666.0,485.0,1,1,3559.49,700.0,complier
44.9,18306.0,176.0,0,0,8556.93,200.0,never-taker
47.2,2267.0,87.0,0,0,1426.98,200.0,never-taker
41.5,6706.0,433.0,1,1,3779.41,700.0,complier
32.9,1408.0,250.0,0,0,1249.01,200.0,never-taker
41.7,8576.0,328.0,0,0,3324.4,700.0,complier
43.4,2250.0,78.0,0,0,1695.56,200.0,never-taker
41.3,2534.0,608.0,1,1,2910.17,700.0,complier
41.4,2028.0,144.0,0,0,1207.36,200.0,never-taker
